Dataset,time
smartdevices, 3031
smartdevices, 1594
smartdevices, 164
smartdevices, 121
smartdevices, 885
smartdevices, 2936
smartdevices, 585
smartdevices, 13
smartdevices, 36
smartdevices, 381
smartdevices, 467
smartdevices, 11
smartdevices, 482
smartdevices, 387
smartdevices, 246
smartdevices, 1566
smartdevices, 996
smartdevices, 1076
smartdevices, 81
smartdevices, 17
smartdevices, 1445
smartdevices, 2283
smartdevices, 2433
smartdevices, 762
smartdevices, 6149
smartdevices, 4093
smartdevices, 1813
smartdevices, 257
smartdevices, 1
smartdevices, 0
smartdevices, 5
smartdevices, 3
smartdevices, 0
smartdevices, 1
smartdevices, 1
smartdevices, 1
smartdevices, 0
smartdevices, 3
smartdevices, 4
smartdevices, 2
smartdevices, 0
smartdevices, 1
smartdevices, 1
smartdevices, 0
smartdevices, 11
smartdevices, 3
smartdevices, 153
smartdevices, 4555
smartdevices, 60
smartdevices, 5858
smartdevices, 12997
smartdevices, 23
smartdevices, 110
smartdevices, 2350
smartdevices, 19
smartdevices, 8041
smartdevices, 9225
smartdevices, 120141
smartdevices, 49169
smartdevices, 144852
smartdevices, 138773
smartdevices, 71320
smartdevices, 305727
smartdevices, 554360
smartdevices, 146249
hardware, 575
hardware, 543
hardware, 1635
hardware, 15
hardware, 2
hardware, 10767
hardware, 1423
hardware, 51
hardware, 14533
hardware, 20068
hardware, 20312
hardware, 7604
hardware, 2685
hardware, 13017
hardware, 85
hardware, 15
hardware, 304
hardware, 137
hardware, 615
hardware, 1552
hardware, 189
hardware, 4
hardware, 3588
hardware, 16677
hardware, 162
hardware, 835
hardware, 21175
hardware, 2877
hardware, 4
hardware, 1149
hardware, 1635
hardware, 27
hardware, 1804
hardware, 144
hardware, 3
hardware, 19516
hardware, 725
hardware, 1351
hardware, 1
hardware, 12879
hardware, 4447
hardware, 3830
hardware, 5865
hardware, 37231
hardware, 42
hardware, 967
hardware, 22
hardware, 3370
hardware, 6338
hardware, 21963
hardware, 26213
hardware, 14523
hardware, 27818
hardware, 74
hardware, 167
hardware, 6509
hardware, 34
hardware, 219
hardware, 3645
hardware, 16
hardware, 2655
hardware, 236
hardware, 10566
hardware, 12147
hardware, 331
hardware, 27683
hardware, 6964
hardware, 204
hardware, 1142
hardware, 78
hardware, 2182
hardware, 1712
hardware, 7875
hardware, 6351
hardware, 1875
hardware, 48
hardware, 11539
hardware, 172
hardware, 3725
hardware, 2581
hardware, 88
hardware, 997
hardware, 3157
hardware, 18133
hardware, 20621
hardware, 9940
hardware, 8998
hardware, 18872
hardware, 1989
hardware, 22397
hardware, 46
hardware, 366
hardware, 76
hardware, 9750
hardware, 7785
hardware, 21
hardware, 114303
hardware, 7995
hardware, 369
hardware, 4752
hardware, 1763
hardware, 5319
hardware, 6895
hardware, 2230
hardware, 316
hardware, 36
hardware, 28196
hardware, 3927
hardware, 2532
hardware, 70
hardware, 17824
hardware, 5864
hardware, 19
hardware, 5
hardware, 4
hardware, 5
hardware, 1
hardware, 2
hardware, 2
hardware, 2
hardware, 251
hardware, 39886
hardware, 19
hardware, 21782
hardware, 19459
hardware, 75
hardware, 36
hardware, 83769
hardware, 61226
hardware, 17231
hardware, 4874
hardware, 2055
hardware, 18980
hardware, 301
hardware, 3211
hardware, 72
hardware, 35
hardware, 251
hardware, 301
hardware, 2149
hardware, 2133
hardware, 12668
hardware, 186
hardware, 6929
hardware, 7502
hardware, 1199
hardware, 4139
hardware, 1571
hardware, 409
hardware, 7165
hardware, 2639
hardware, 5958
hardware, 4679
hardware, 8100
hardware, 1684
hardware, 4161
hardware, 51173
hardware, 16
hardware, 6597
hardware, 3963
hardware, 19
hardware, 90
hardware, 39343
hardware, 10957
hardware, 34979
hardware, 117
hardware, 2056
hardware, 13120
hardware, 412
hardware, 174
hardware, 13176
hardware, 34
hardware, 39
hardware, 323
hardware, 138
hardware, 288
hardware, 12832
hardware, 276
hardware, 20
hardware, 1253
hardware, 26570
hardware, 33535
hardware, 74
hardware, 12142
hardware, 31032
hardware, 136428
hardware, 62709
hardware, 7243
hardware, 29
hardware, 5817
hardware, 7035
hardware, 1677
hardware, 6285
hardware, 80
hardware, 216
hardware, 1472
hardware, 16
hardware, 281
hardware, 745
hardware, 866
hardware, 2179
hardware, 1190
hardware, 17
hardware, 2943
hardware, 263
hardware, 277
hardware, 5842
hardware, 0
hardware, 1479
hardware, 57
hardware, 72
hardware, 687
hardware, 179
hardware, 787
hardware, 33259
hardware, 10734
hardware, 11869
hardware, 7176
hardware, 1
hardware, 30
hardware, 796
hardware, 8170
hardware, 230
hardware, 34664
hardware, 5412
hardware, 18845
hardware, 3652
hardware, 1370
hardware, 2104
hardware, 5236
hardware, 9546
hardware, 8291
hardware, 7895
hardware, 43273
hardware, 5906
hardware, 9950
hardware, 19454
hardware, 28
hardware, 2321
hardware, 736
hardware, 743
hardware, 131
hardware, 13500
hardware, 20
hardware, 30
hardware, 8
hardware, 22262
hardware, 2187
hardware, 581
hardware, 70590
hardware, 31482
hardware, 22332
hardware, 13169
hardware, 91298
hardware, 4440
hardware, 4
hardware, 69
hardware, 163
hardware, 164
hardware, 2132
hardware, 89
hardware, 31
hardware, 85
hardware, 12
hardware, 1
hardware, 21
hardware, 38
hardware, 1
hardware, 261
hardware, 130
hardware, 248
hardware, 35
hardware, 15
hardware, 68
hardware, 164
hardware, 1663
hardware, 765
hardware, 3002
hardware, 9507
hardware, 183
hardware, 105
hardware, 76
hardware, 71
hardware, 53
hardware, 88
hardware, 30
hardware, 36
hardware, 107
hardware, 541
hardware, 714
hardware, 622
hardware, 190
hardware, 29
hardware, 625
hardware, 182
hardware, 314
hardware, 1144
hardware, 975
hardware, 411
hardware, 92
hardware, 1160
hardware, 113
hardware, 30
hardware, 347
hardware, 553
hardware, 881
hardware, 133
hardware, 170
hardware, 414
hardware, 1089
hardware, 1
hardware, 1624
hardware, 4229
hardware, 4236
hardware, 45
hardware, 2262
hardware, 1201
hardware, 4
hardware, 7
hardware, 3862
hardware, 5906
hardware, 62
hardware, 163
hardware, 1
hardware, 502
hardware, 2184
hardware, 3930
hardware, 5310
hardware, 16
hardware, 319
hardware, 13
hardware, 1
hardware, 14
hardware, 1765
hardware, 240
hardware, 1
hardware, 59
hardware, 3
hardware, 17
hardware, 2240
hardware, 13822
hardware, 2
hardware, 13732
hardware, 66
hardware, 523
hardware, 4269
hardware, 146
hardware, 60
hardware, 4959
hardware, 6678
hardware, 15672
hardware, 5975
hardware, 4851
hardware, 4998
hardware, 320
hardware, 3367
hardware, 1305
hardware, 16534
hardware, 7184
hardware, 1
hardware, 0
hardware, 274
hardware, 212
hardware, 44
hardware, 3877
hardware, 13534
hardware, 10788
hardware, 2169
hardware, 5443
hardware, 1609
hardware, 2465
hardware, 18
hardware, 13
hardware, 9361
hardware, 3870
hardware, 7616
hardware, 728
hardware, 13748
hardware, 2447
hardware, 26569
hardware, 3270
hardware, 2038
hardware, 1559
hardware, 7202
hardware, 3609
hardware, 22
hardware, 11351
hardware, 16
hardware, 44
hardware, 13467
hardware, 3905
hardware, 31760
hardware, 15033
hardware, 1372
hardware, 2146
hardware, 23
hardware, 24027
hardware, 89159
hardware, 11
hardware, 37212
hardware, 132
hardware, 59103
hardware, 8972
hardware, 15225
hardware, 284
hardware, 40138
hardware, 184
hardware, 16
hardware, 218
hardware, 251
hardware, 303
hardware, 121
hardware, 195
hardware, 1
hardware, 176
hardware, 110
hardware, 1543
hardware, 1274
hardware, 441
hardware, 881
hardware, 108
hardware, 1141
hardware, 546
hardware, 7124
hardware, 4140
hardware, 85
hardware, 1330
hardware, 331
hardware, 6727
hardware, 2389
hardware, 1094
hardware, 8909
hardware, 20
hardware, 10074
hardware, 27
hardware, 446
hardware, 13010
hardware, 6862
hardware, 4314
hardware, 2474
hardware, 1352
hardware, 616
hardware, 11416
hardware, 489
hardware, 70
hardware, 622
hardware, 3295
hardware, 4473
hardware, 2410
hardware, 335
hardware, 240
hardware, 2286
hardware, 3434
hardware, 23
hardware, 3861
hardware, 1936
hardware, 5223
hardware, 14423
hardware, 9666
hardware, 19838
hardware, 2438
hardware, 474
hardware, 16018
hardware, 366
hardware, 352
hardware, 232
hardware, 1283
hardware, 5215
hardware, 9568
hardware, 2814
hardware, 31453
hardware, 402
hardware, 1
hardware, 1028
hardware, 7245
hardware, 1377
hardware, 1530
hardware, 5468
hardware, 86
hardware, 1982
hardware, 194
hardware, 746
hardware, 12396
hardware, 2650
hardware, 6262
hardware, 2601
hardware, 75
hardware, 1416
hardware, 179
hardware, 1238
hardware, 724
hardware, 72
hardware, 4470
hardware, 216
hardware, 995
hardware, 97
hardware, 1
hardware, 4442
hardware, 57
hardware, 904
hardware, 2825
hardware, 23
hardware, 717
hardware, 6731
hardware, 22
hardware, 144
hardware, 7188
hardware, 16
hardware, 31
hardware, 0
hardware, 68
hardware, 83
hardware, 4481
hardware, 14157
hardware, 1
hardware, 11480
hardware, 1781
hardware, 49
hardware, 3863
hardware, 884
hardware, 0
hardware, 1100
hardware, 16
hardware, 567
hardware, 103
hardware, 4063
hardware, 4252
hardware, 606
hardware, 4337
hardware, 0
hardware, 52
hardware, 21
hardware, 2241
hardware, 59
hardware, 19
hardware, 1169
hardware, 430
hardware, 618
hardware, 62053
hardware, 16
hardware, 1173
hardware, 363
hardware, 29
hardware, 4405
hardware, 124
hardware, 7309
hardware, 345
hardware, 1980
hardware, 6609
hardware, 1
hardware, 404
hardware, 41
hardware, 8
hardware, 24
hardware, 79
hardware, 243
hardware, 187
hardware, 127
hardware, 18
hardware, 123
hardware, 32
hardware, 57
hardware, 31
hardware, 9
hardware, 54
hardware, 29
hardware, 510
hardware, 62
hardware, 243
hardware, 721
hardware, 2451
hardware, 26562
hardware, 149
hardware, 3586
hardware, 5687
hardware, 37
hardware, 19680
hardware, 13582
hardware, 4582
hardware, 11055
hardware, 20258
hardware, 175
hardware, 11069
hardware, 37588
hardware, 1102
hardware, 2025
hardware, 872
hardware, 943
hardware, 14497
hardware, 2251
hardware, 19593
hardware, 25567
hardware, 1694
hardware, 2459
hardware, 1798
hardware, 167
hardware, 2
hardware, 486
hardware, 836
hardware, 2765
hardware, 8132
hardware, 5878
hardware, 8364
hardware, 4488
hardware, 109
hardware, 3541
hardware, 4220
hardware, 860
hardware, 691
hardware, 112
hardware, 187
hardware, 311
hardware, 136
hardware, 249
hardware, 514
hardware, 150
hardware, 213
hardware, 1056
hardware, 997
hardware, 1
hardware, 101
hardware, 3540
hardware, 1810
hardware, 1
hardware, 22010
hardware, 20
hardware, 167
hardware, 3828
hardware, 2970
hardware, 7341
hardware, 2564
hardware, 3943
hardware, 3511
hardware, 670
hardware, 10
hardware, 2348
hardware, 2652
hardware, 2330
hardware, 1157
hardware, 5019
hardware, 14616
hardware, 1
hardware, 57
hardware, 3456
hardware, 43023
hardware, 1858
hardware, 6
hardware, 10709
hardware, 413
hardware, 3086
hardware, 5876
hardware, 16
hardware, 24
hardware, 11924
hardware, 1284
hardware, 4770
hardware, 12630
hardware, 4805
hardware, 1
hardware, 2695
hardware, 60
hardware, 16671
hardware, 8535
hardware, 294
hardware, 788
hardware, 251
hardware, 2456
hardware, 172
hardware, 1679
hardware, 1257
hardware, 0
hardware, 20
hardware, 17
hardware, 65
hardware, 10811
hardware, 7932
hardware, 175
hardware, 28358
hardware, 17
hardware, 23876
hardware, 4919
hardware, 18107
hardware, 2097
hardware, 10622
hardware, 1073
hardware, 342
hardware, 74
hardware, 18
hardware, 88
hardware, 10
hardware, 68
hardware, 192
hardware, 83
hardware, 67
hardware, 183
hardware, 104
hardware, 34
hardware, 15
hardware, 75
hardware, 103
hardware, 127
hardware, 155
hardware, 170
hardware, 1811
hardware, 354
hardware, 1024
hardware, 19542
hardware, 19506
hardware, 65460
hardware, 7981
hardware, 18
hardware, 142
hardware, 6350
hardware, 3725
hardware, 12252
hardware, 18285
hardware, 12368
hardware, 446
hardware, 671
hardware, 2667
hardware, 931
hardware, 4
hardware, 2380
hardware, 1597
hardware, 32
hardware, 24841
hardware, 2897
hardware, 3768
hardware, 32906
hardware, 1273
hardware, 797
hardware, 12160
hardware, 12423
hardware, 10668
hardware, 98
hardware, 2989
hardware, 3845
hardware, 18
hardware, 1551
hardware, 501
hardware, 3069
hardware, 4138
hardware, 4240
hardware, 20591
hardware, 0
hardware, 1952
hardware, 541
hardware, 17
hardware, 1565
hardware, 380
hardware, 7716
hardware, 360
hardware, 1680
hardware, 69
hardware, 179
hardware, 182
hardware, 1312
hardware, 427
hardware, 677
hardware, 2818
hardware, 105
hardware, 3164
hardware, 2167
hardware, 2223
hardware, 729
hardware, 4553
hardware, 177
hardware, 65
hardware, 1339
hardware, 642
hardware, 6021
hardware, 1198
hardware, 1686
hardware, 6573
hardware, 28916
hardware, 14037
hardware, 2929
hardware, 63
hardware, 16511
hardware, 3015
hardware, 1688
hardware, 7010
hardware, 4246
hardware, 22100
hardware, 749
hardware, 494
hardware, 6422
hardware, 1247
hardware, 130
hardware, 957
hardware, 11263
hardware, 11987
hardware, 3420
hardware, 4599
hardware, 2298
hardware, 319
hardware, 8954
hardware, 49
hardware, 2046
hardware, 233
hardware, 1063
hardware, 6902
hardware, 3
hardware, 2
hardware, 34281
hardware, 120
hardware, 11582
hardware, 18123
hardware, 438
hardware, 108
hardware, 116
hardware, 2695
hardware, 1291
hardware, 12637
hardware, 1933
hardware, 1679
hardware, 21938
hardware, 7280
hardware, 9103
hardware, 15840
hardware, 13655
hardware, 626
hardware, 245
hardware, 26503
hardware, 31900
hardware, 450
hardware, 16019
hardware, 30917
hardware, 12254
hardware, 129584
hardware, 1854
hardware, 1794
hardware, 220
hardware, 6698
hardware, 894
hardware, 656
hardware, 9528
hardware, 94
hardware, 90
hardware, 2511
hardware, 3382
hardware, 17
hardware, 391
hardware, 874
hardware, 32
hardware, 33
hardware, 548
hardware, 149
hardware, 562
hardware, 3927
hardware, 8451
hardware, 11624
hardware, 10864
hardware, 6277
hardware, 10600
hardware, 91922
hardware, 12172
hardware, 22806
hardware, 25246
hardware, 2266
hardware, 3804
hardware, 417
hardware, 24368
hardware, 1375
hardware, 3680
hardware, 2016
hardware, 118
hardware, 6
hardware, 148
hardware, 12
hardware, 329
hardware, 250
hardware, 475
hardware, 357
hardware, 269
hardware, 1858
hardware, 9081
hardware, 3360
hardware, 22212
hardware, 21051
hardware, 6008
hardware, 1
hardware, 16
hardware, 5535
hardware, 11606
hardware, 4435
hardware, 1235
hardware, 59
hardware, 21
hardware, 967
hardware, 3834
hardware, 1860
hardware, 12585
hardware, 54428
hardware, 11347
hardware, 9566
hardware, 1050
hardware, 1884
hardware, 22625
hardware, 9
hardware, 3303
hardware, 39805
hardware, 30638
hardware, 27054
hardware, 8186
hardware, 10
hardware, 4363
hardware, 24204
hardware, 4235
hardware, 7150
hardware, 8
hardware, 891
hardware, 3665
hardware, 1820
hardware, 1645
hardware, 14531
hardware, 763
hardware, 1458
hardware, 59
hardware, 4653
hardware, 6308
hardware, 3324
hardware, 21086
hardware, 14238
hardware, 759
hardware, 7604
hardware, 3458
hardware, 19523
hardware, 4
hardware, 37
hardware, 31887
hardware, 443
hardware, 1457
hardware, 4760
hardware, 3423
hardware, 460
hardware, 311
hardware, 1655
hardware, 2649
hardware, 4201
hardware, 6547
hardware, 531
hardware, 5520
hardware, 1
hardware, 3153
hardware, 41
hardware, 18720
hardware, 18
hardware, 19
hardware, 35532
hardware, 112
hardware, 39
hardware, 4026
hardware, 10221
hardware, 1227
hardware, 14437
hardware, 32109
hardware, 19707
hardware, 431
hardware, 13876
hardware, 5844
hardware, 2556
hardware, 834
hardware, 7350
hardware, 2728
hardware, 18903
hardware, 27
hardware, 238
hardware, 2023
hardware, 24931
hardware, 389
hardware, 87
hardware, 2647
hardware, 226
hardware, 91
hardware, 43
hardware, 407
hardware, 648
hardware, 747
hardware, 49
hardware, 66
hardware, 789
hardware, 4773
hardware, 17
hardware, 295
hardware, 1390
hardware, 2417
hardware, 579
hardware, 3700
hardware, 1272
hardware, 3406
hardware, 12452
hardware, 310
hardware, 3861
hardware, 84
hardware, 181
hardware, 1963
hardware, 4104
hardware, 46
hardware, 84
hardware, 9118
hardware, 2449
hardware, 5812
hardware, 10332
hardware, 4838
hardware, 4646
hardware, 10963
hardware, 739
hardware, 6780
hardware, 8245
hardware, 4293
hardware, 10551
hardware, 13546
hardware, 62
hardware, 1149
hardware, 2452
hardware, 39346
hardware, 5169
hardware, 133
hardware, 111
hardware, 7924
hardware, 2024
hardware, 554
hardware, 21700
hardware, 3
hardware, 1634
hardware, 25219
hardware, 26040
hardware, 81
hardware, 142
hardware, 18422
hardware, 79
hardware, 4229
hardware, 181
hardware, 818
hardware, 55
hardware, 217
hardware, 987
hardware, 20211
hardware, 59
hardware, 7
hardware, 18
hardware, 1
hardware, 13
hardware, 106
hardware, 524
hardware, 2607
hardware, 13896
hardware, 9017
hardware, 1965
hardware, 3738
hardware, 31000
hardware, 8306
hardware, 13
hardware, 99
hardware, 3018
hardware, 1558
hardware, 11294
hardware, 11172
hardware, 9109
hardware, 18126
hardware, 335
hardware, 6078
hardware, 251
hardware, 2163
hardware, 4185
hardware, 2921
hardware, 446
hardware, 1
hardware, 45
hardware, 26
hardware, 18
hardware, 765
hardware, 12928
hardware, 5833
hardware, 43943
hardware, 12612
hardware, 6523
hardware, 18727
hardware, 12913
hardware, 19
hardware, 71668
hardware, 9785
hardware, 1368
hardware, 24890
hardware, 6441
hardware, 2151
hardware, 4322
hardware, 3703
hardware, 14924
hardware, 3011
hardware, 27301
hardware, 1978
hardware, 74338
hardware, 8530
hardware, 5392
hardware, 61
hardware, 4706
hardware, 11392
hardware, 3653
hardware, 14452
hardware, 21065
hardware, 14210
hardware, 1
hardware, 12484
hardware, 694
hardware, 32789
hardware, 17849
hardware, 1800
hardware, 9
hardware, 8055
hardware, 26821
hardware, 3
hardware, 1
hardware, 65
hardware, 3
hardware, 37490
hardware, 143400
hardware, 23765
hardware, 6080
hardware, 941
hardware, 3077
hardware, 4115
hardware, 8132
hardware, 1
hardware, 7
hardware, 4
hardware, 11055
hardware, 16132
hardware, 23970
hardware, 675
hardware, 900
hardware, 4624
hardware, 8262
hardware, 8237
hardware, 49
hardware, 17292
hardware, 18
hardware, 85
hardware, 74
hardware, 3396
hardware, 1968
hardware, 4914
hardware, 10396
hardware, 5641
hardware, 1790
hardware, 4079
hardware, 6923
hardware, 686
hardware, 59
hardware, 1136
hardware, 16951
hardware, 350
hardware, 2779
hardware, 4856
hardware, 4766
hardware, 7742
hardware, 24875
hardware, 12787
hardware, 53729
hardware, 5346
hardware, 23549
hardware, 11853
hardware, 15386
hardware, 89
hardware, 535989
hardware, 528
hardware, 2640
hardware, 14945
hardware, 1690
hardware, 860
hardware, 4854
hardware, 334
hardware, 3073
hardware, 3232
hardware, 4133
hardware, 29945
hardware, 1227
hardware, 10431
hardware, 23884
hardware, 453
hardware, 918
hardware, 56413
hardware, 40
hardware, 3036
hardware, 518
hardware, 10243
hardware, 651
hardware, 102491
hardware, 16204
hardware, 106
hardware, 10295
hardware, 30325
hardware, 19424
hardware, 5715
hardware, 7408
hardware, 2113
